trial,n,K,C,K_repaired,K_content_only,K_empty,C_trunc100,mean_tokens,share_truncated,J_n,J_ref,J_partial,J_complied,J_irrelevant,J_empty,J_malformed,J,n_judged,J_full,J_selection_point,J_posthoc_only,model,phase,sigma_K,K_oracle,sigma_K_repaired,sigma_K_oracle,gbf_i_C,K_journal,KL_journal,direction_scope,params_json,KL_replay,attn_cov0.10,attn_cov0.25,attn_cov0.50,attn_cov0.75,attn_mass,attn_energy,attn_centroid,attn_partic,attn_A1,attn_A2,mlp_cov0.10,mlp_cov0.25,mlp_cov0.50,mlp_cov0.75,mlp_mass,mlp_energy,mlp_centroid,mlp_partic,mlp_A1,mlp_A2,sum_cov0.10,sum_cov0.25,sum_cov0.50,sum_cov0.75,sum_mass,sum_energy,sum_centroid,sum_partic,sum_A1,sum_A2,mean_cos_in_support,run,in_paired_60,is_certification_trial,selected_by_K,selected_by_C,selected_by_J,K_replay_heretic
15,100,38,12,20,18,0,12,99.92,0.99,100.0,31.0,36.0,33.0,0.0,0.0,0.0,31.0,100.0,True,31.0,False,gams,startup,4.7671866,17,3.9281843,3.7028983,0.0,38,0.1032360643148422,per layer,"{""attn.o_proj.max_weight"": 0.8964048973096775, ""attn.o_proj.max_weight_position"": 31.05792147852202, ""attn.o_proj.min_weight"": 0.8520826582144962, ""attn.o_proj.min_weight_distance"": 2.3455480307323677, ""direction_index"": 29.424054714437975, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.0991098142655695, ""mlp.down_proj.max_weight_position"": 30.691762425024322, ""mlp.down_proj.min_weight"": 0.17895748144278678, ""mlp.down_proj.min_weight_distance"": 19.028140495524873}",0.10323606431484222,5,5,5,5,4.139570186926852,299366201.0473881,31.004745856721478,4.987550037998534,4.139570186926852,299366201.0473881,36,35,25,15,24.136531453787324,2401030058.373237,30.25734101476721,31.625662868446536,24.136531453787324,2401030058.373237,36,35,25,15,28.27610164071417,3452346582.0943704,30.36675973311217,26.23733354280097,28.27610164071417,3452346582.09437,1.0,this artifact replay,True,False,False,False,False,38.0
16,100,48,24,31,17,0,24,98.82,0.92,100.0,43.0,33.0,24.0,0.0,0.0,0.0,43.0,100.0,True,43.0,False,gams,startup,4.910212,27,4.600772,4.3614984,0.0,48,0.0177417732775211,per layer,"{""attn.o_proj.max_weight"": 1.0680706940417368, ""attn.o_proj.max_weight_position"": 41.50794319650778, ""attn.o_proj.min_weight"": 0.3200605367444218, ""attn.o_proj.min_weight_distance"": 13.682071495133789, ""direction_index"": 36.5128017103479, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.4729156469167977, ""mlp.down_proj.max_weight_position"": 34.638401305588324, ""mlp.down_proj.min_weight"": 0.8308376794396154, ""mlp.down_proj.min_weight_distance"": 6.4386081250546505}",0.017741773277521133,20,20,17,12,15.200938518191002,3629158397.997519,38.82222605278045,18.582853807688448,15.200938518191,3629158397.997519,13,13,13,13,17.508590502916466,4010299634.808896,34.966432849533255,12.96241186740508,17.508590502916466,4010299634.808896,20,20,19,19,32.70952902110747,12478668501.446426,36.75831665756966,17.446296146848592,32.709529021107464,12478668501.446426,1.0,this artifact replay,True,False,False,False,False,48.0
17,100,29,3,11,18,0,3,100.0,1.0,100.0,20.0,27.0,53.0,0.0,0.0,0.0,20.0,100.0,True,20.0,False,gams,startup,4.4931517,11,3.134759,3.178613,0.0,29,0.1326872408390045,per layer,"{""attn.o_proj.max_weight"": 1.357875759158727, ""attn.o_proj.max_weight_position"": 40.34015137299733, ""attn.o_proj.min_weight"": 0.7852726966760378, ""attn.o_proj.min_weight_distance"": 17.95377962723959, ""direction_index"": 41.73418954369566, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.1033095976232539, ""mlp.down_proj.max_weight_position"": 29.7607390164875, ""mlp.down_proj.min_weight"": 0.2733348089322023, ""mlp.down_proj.min_weight_distance"": 20.952519265995765}",0.13268724083900452,25,25,25,25,30.94665210010669,8348562114.013648,35.41082922643518,24.88900302166441,30.94665210010669,8348562114.013648,39,39,32,18,28.36299009413971,2803332388.7194896,28.900602966392025,35.718898757526674,28.36299009413971,2803332388.719489,39,39,34,27,59.30964219424639,20366506799.69492,32.29751617828928,31.56424880239308,59.30964219424639,20366506799.694912,1.0,this artifact replay,True,False,False,False,False,29.0
18,100,41,15,30,11,0,15,99.78,0.97,100.0,42.0,29.0,29.0,0.0,0.0,0.0,42.0,100.0,True,42.0,False,gams,startup,4.8747196,24,4.5368648,4.2661667,0.0,41,0.0370078682899475,per layer,"{""attn.o_proj.max_weight"": 1.4600845769373272, ""attn.o_proj.max_weight_position"": 33.52774624456928, ""attn.o_proj.min_weight"": 0.17645082631373987, ""attn.o_proj.min_weight_distance"": 2.6756619473540098, ""direction_index"": 41.696778913113974, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.0094260421633905, ""mlp.down_proj.max_weight_position"": 37.549418241265904, ""mlp.down_proj.min_weight"": 0.030912815971094743, ""mlp.down_proj.min_weight_distance"": 21.724298238503227}",0.03700786828994751,6,6,4,4,4.715877297360818,549447175.5150299,33.52379690790359,4.9252887710812985,4.715877297360818,549447175.5150299,30,27,21,12,19.12648364482453,3087583275.197592,34.969894236524674,26.293241305919967,19.12648364482453,3087583275.197591,30,27,21,13,23.84236094218535,4617203330.354998,34.6838647791922,21.664206004275872,23.84236094218535,4617203330.354998,1.0,this artifact replay,True,False,False,False,False,41.0
19,100,53,23,40,13,0,23,95.72,0.85,99.0,41.0,32.0,26.0,0.0,0.0,0.0,41.41414141414141,99.0,True,41.41414141414141,False,gams,startup,5.0452023,35,4.9352646,4.8170156,0.0,53,0.0264712255448102,per layer,"{""attn.o_proj.max_weight"": 1.0561482615563043, ""attn.o_proj.max_weight_position"": 38.67596705702728, ""attn.o_proj.min_weight"": 0.3865526361074135, ""attn.o_proj.min_weight_distance"": 7.083439272377054, ""direction_index"": 39.2749781381899, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.4170801968458937, ""mlp.down_proj.max_weight_position"": 35.16049684344917, ""mlp.down_proj.min_weight"": 0.5087476340557078, ""mlp.down_proj.min_weight_distance"": 21.90193227494506}",0.026471225544810295,14,14,12,7,10.304258883398958,2149344725.47038,38.57653651927352,13.179557094590251,10.304258883398958,2149344725.47038,34,30,0,0,11.275030585519572,656218616.3419019,31.589296667361992,33.0911083835526,11.275030585519572,656218616.341902,34,30,14,14,21.579289468918528,4851619769.377023,34.92575167058166,23.6293939683352,21.579289468918528,4851619769.377024,1.0,this artifact replay,True,False,False,False,False,53.0
20,100,94,94,94,0,0,94,77.22,0.26,100.0,96.0,0.0,4.0,0.0,0.0,0.0,96.0,100.0,True,96.0,False,gams,startup,2.3948584,93,2.3948584,2.553098,0.0,94,0.0032461946830153,per layer,"{""attn.o_proj.max_weight"": 1.1320628827291712, ""attn.o_proj.max_weight_position"": 43.06944420155723, ""attn.o_proj.min_weight"": 0.2969240942165984, ""attn.o_proj.min_weight_distance"": 13.772615878159286, ""direction_index"": 31.75517326576601, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": -0.03885969144083759, ""mlp.down_proj.max_weight_position"": 35.886245912624645, ""mlp.down_proj.min_weight"": 0.9511417312161701, ""mlp.down_proj.min_weight_distance"": 10.434823064679618}",0.0032461946830153465,18,18,15,11,14.50016087133204,4007087446.043958,39.84865102775796,16.64026656298986,14.50016087133204,4007087446.043958,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,18,18,15,11,14.50016087133204,4007087446.043958,39.84865102775796,16.64026656298986,14.50016087133204,4007087446.043958,1.0,this artifact replay,True,True,False,False,False,94.0
21,100,76,62,73,3,0,62,85.62,0.5,100.0,69.0,17.0,14.0,0.0,0.0,0.0,69.0,100.0,True,69.0,False,gams,startup,4.225689,70,4.428367,4.605634,0.0,76,0.0069267521612346,global,"{""attn.o_proj.max_weight"": 1.4301949665423357, ""attn.o_proj.max_weight_position"": 36.392552533792326, ""attn.o_proj.min_weight"": 0.9810916982268031, ""attn.o_proj.min_weight_distance"": 17.49396062880361, ""direction_index"": 39.6387281607985, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.08698658194620307, ""mlp.down_proj.max_weight_position"": 39.93273278992113, ""mlp.down_proj.min_weight"": 0.013363461805310672, ""mlp.down_proj.min_weight_distance"": 24.63249457778986}",0.006926752161234617,29,29,29,29,41.13287118559451,10411855374.787098,33.02629651763393,28.999206365464445,24.31601309027034,6862131393.011929,0,0,0,0,1.6445082568927545,25972605.3050237,35.65067011776016,25.828134781632347,1.1493178219026725,19345077.902455863,29,29,29,29,42.77737944248727,11457256391.913313,33.12718638304472,29.01799615081237,25.46533091217301,7605614244.835025,0.5379889224465987,this artifact replay,True,False,False,False,False,76.0
22,100,98,97,97,1,0,97,76.87,0.26,100.0,98.0,0.0,2.0,0.0,0.0,0.0,98.0,100.0,True,98.0,False,gams,startup,1.4122667,92,1.6940321,2.7067559,0.0,98,0.0023509168531745,global,"{""attn.o_proj.max_weight"": 1.2974141969457884, ""attn.o_proj.max_weight_position"": 35.201739466843364, ""attn.o_proj.min_weight"": 0.6040786281758774, ""attn.o_proj.min_weight_distance"": 8.36714298013477, ""direction_index"": 35.24217725632163, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.6095923779483639, ""mlp.down_proj.max_weight_position"": 41.99575096402623, ""mlp.down_proj.min_weight"": 0.20133045996383636, ""mlp.down_proj.min_weight_distance"": 2.575567862052804}",0.0023509168531745672,17,17,17,17,17.623446251571117,3435316503.3472795,35.05059911581541,16.649524217048725,13.902354905944266,2398045158.886841,5,3,1,0,1.9129710686778425,315458572.0142268,41.9974807752825,4.400596864254918,1.434941290515264,176146065.79584813,18,17,17,17,19.53641732024896,4842618759.456165,35.73082535250187,16.960082580020515,15.33729619645953,3201270912.0734167,0.7638365775834133,this artifact replay,True,True,False,False,False,98.0
23,100,75,61,69,6,0,61,86.3,0.54,100.0,66.0,20.0,14.0,0.0,0.0,0.0,66.0,100.0,True,66.0,False,gams,startup,4.2414145,65,4.6123695,4.764934,0.0,75,0.0076687252148985,per layer,"{""attn.o_proj.max_weight"": 1.2695143510990616, ""attn.o_proj.max_weight_position"": 46.323568474295556, ""attn.o_proj.min_weight"": 0.90235766846125, ""attn.o_proj.min_weight_distance"": 5.115577405065065, ""direction_index"": 30.283982495084192, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.9524147209894394, ""mlp.down_proj.max_weight_position"": 39.06705437907602, ""mlp.down_proj.min_weight"": 0.8243785882114625, ""mlp.down_proj.min_weight_distance"": 6.790762780069242}",0.007668725214898586,6,6,6,6,7.319176862450786,3542729360.208952,44.54673983578674,5.995165941186981,7.319176862450785,3542729360.208952,13,13,13,13,11.345230695230653,2830532007.6873007,39.00611431921107,12.963513707368907,11.345230695230653,2830532007.687301,15,15,15,15,18.66440755768144,10057307155.839275,41.178849669052674,12.92091715340634,18.66440755768144,10057307155.839275,1.0,this artifact replay,True,False,False,False,False,75.0
24,100,97,97,97,0,0,97,74.22,0.16,100.0,97.0,0.0,3.0,0.0,0.0,0.0,97.0,100.0,True,97.0,False,gams,startup,1.6940321,96,1.6940321,1.9220487,0.0,97,0.0038261217996478,global,"{""attn.o_proj.max_weight"": 1.0653373327811184, ""attn.o_proj.max_weight_position"": 39.62961230431494, ""attn.o_proj.min_weight"": 0.42216158144331806, ""attn.o_proj.min_weight_distance"": 5.990235170259625, ""direction_index"": 26.55538795597595, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.2706335441484039, ""mlp.down_proj.max_weight_position"": 28.630584969863552, ""mlp.down_proj.min_weight"": 0.3125834217850647, ""mlp.down_proj.min_weight_distance"": 24.032689582597857}",0.003826121799647808,12,12,11,6,9.08446999754486,2145315684.7854464,39.552783577815966,11.384594593455589,3.064265238369291,227644299.0839384,41,6,0,0,8.005511358281197,185332510.77113423,27.16958779920436,40.09680488321052,3.3445088917994017,48026453.21147119,41,18,12,10,17.089981355826055,3295163712.234127,33.75208594137883,23.88445041621828,6.408774130168693,380364259.5998368,0.3526987272091381,this artifact replay,True,False,False,False,False,97.0
25,100,90,87,89,1,0,87,79.49,0.31,100.0,90.0,5.0,5.0,0.0,0.0,0.0,90.0,100.0,True,90.0,False,gams,startup,2.9968667,86,3.132102,3.4456513,0.0,90,0.0049168574623763,per layer,"{""attn.o_proj.max_weight"": 1.2247167280938642, ""attn.o_proj.max_weight_position"": 35.26442724278242, ""attn.o_proj.min_weight"": 0.15826000240125515, ""attn.o_proj.min_weight_distance"": 12.831610330048825, ""direction_index"": 40.36854733102791, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2800055138030604, ""mlp.down_proj.max_weight_position"": 31.291068057743274, ""mlp.down_proj.min_weight"": 0.7633169188677613, ""mlp.down_proj.min_weight_distance"": 1.161761637891793}",0.004916857462376356,25,24,18,12,18.063616071583063,2877610335.4835653,35.18346725049671,21.5382462919614,18.063616071583063,2877610335.4835653,2,2,2,2,2.299238388028414,213209697.2096168,31.476303573236223,1.995517902031136,2.299238388028414,213209697.2096168,25,24,18,12,20.36285445961148,3431417649.955329,34.76487893055523,18.82097454897257,20.36285445961148,3431417649.955329,1.0,this artifact replay,True,True,False,False,False,90.0
26,100,41,16,29,12,0,16,99.83,0.98,99.0,32.0,37.0,30.0,0.0,0.0,0.0,32.323232323232325,99.0,True,32.323232323232325,False,gams,startup,4.8796253,26,4.484546,4.342343,0.0,41,0.0217432789504528,per layer,"{""attn.o_proj.max_weight"": 1.4798153967528422, ""attn.o_proj.max_weight_position"": 45.4801264601527, ""attn.o_proj.min_weight"": 0.9004760203170599, ""attn.o_proj.min_weight_distance"": 14.877065247721916, ""direction_index"": 27.896474918780825, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.4038972763468962, ""mlp.down_proj.max_weight_position"": 36.11460301543343, ""mlp.down_proj.min_weight"": 0.3617287958676807, ""mlp.down_proj.min_weight_distance"": 21.835880810362525}",0.021743278950452805,17,17,17,17,24.02591422646798,9167820188.605028,39.15509295745048,16.982641296343786,24.02591422646798,9167820188.605026,33,24,0,0,9.807323337810004,574395979.2139816,32.622404451327604,31.266292494126105,9.807323337810004,574395979.2139816,33,24,17,17,33.83323756427798,14049258434.674494,37.26144655949574,21.29675604822205,33.83323756427798,14049258434.674494,1.0,this artifact replay,True,True,False,False,False,41.0
27,100,55,30,44,11,0,30,97.17,0.87,100.0,50.0,30.0,20.0,0.0,0.0,0.0,50.0,100.0,True,50.0,False,gams,startup,4.930267,36,4.8460574,4.752006,0.0,55,0.0189468804746866,per layer,"{""attn.o_proj.max_weight"": 0.8841911092814221, ""attn.o_proj.max_weight_position"": 44.7696738560775, ""attn.o_proj.min_weight"": 0.9826922047808109, ""attn.o_proj.min_weight_distance"": 1.9872512057422949, ""direction_index"": 30.696732416876323, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.1158612901502984, ""mlp.down_proj.max_weight_position"": 31.680250051903112, ""mlp.down_proj.min_weight"": 0.36061925630007785, ""mlp.down_proj.min_weight_distance"": 6.525592109183158}",0.018946880474686623,4,4,4,4,3.505961288314204,1533346117.393969,44.50236933703376,3.999900354792502,3.505961288314204,1533346117.393969,13,13,11,7,9.87926672955382,899004196.8331856,31.8513773837021,12.120708822912924,9.87926672955382,899004196.8331856,17,17,15,11,13.385228017868023,2432350314.2271547,35.16502194679411,16.10415980721613,13.385228017868023,2432350314.2271547,1.0,this artifact replay,True,False,False,False,False,55.0
28,100,97,96,96,1,0,96,73.66,0.17,100.0,96.0,1.0,3.0,0.0,0.0,0.0,96.0,100.0,True,96.0,False,gams,startup,1.730924,95,1.968862,2.1550605,0.0,97,0.0038126420695334,global,"{""attn.o_proj.max_weight"": 1.216354793845631, ""attn.o_proj.max_weight_position"": 30.446878814462707, ""attn.o_proj.min_weight"": 0.4682292310071259, ""attn.o_proj.min_weight_distance"": 13.113413698291042, ""direction_index"": 20.233554755242718, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.7445587739129004, ""mlp.down_proj.max_weight_position"": 42.91065678546928, ""mlp.down_proj.min_weight"": 0.343805421517836, ""mlp.down_proj.min_weight_distance"": 14.842234172539836}",0.0038126420695334673,26,26,26,19,23.28926363955655,2685592965.543116,30.480986254533896,24.94098459289784,7.59785347674252,162815193.16092968,19,19,12,0,10.38752519574938,1831520085.1312115,39.27946514637567,17.836652716040167,1.3547664152390997,20876435.50839212,30,30,30,23,33.676788835305935,7351549910.124382,33.19485608399518,27.40133168178408,8.95261989198162,235788592.2045483,0.3071617210315719,this artifact replay,True,False,False,False,False,97.0
29,100,43,14,30,13,0,14,100.0,1.0,100.0,36.0,40.0,24.0,0.0,0.0,0.0,36.0,100.0,True,36.0,False,gams,startup,4.8592744,22,4.5305142,4.061605,0.01818181818181818,43,0.0911316946148872,per layer,"{""attn.o_proj.max_weight"": 1.4238371390366562, ""attn.o_proj.max_weight_position"": 44.74611312183379, ""attn.o_proj.min_weight"": 0.24959163603575696, ""attn.o_proj.min_weight_distance"": 1.6579998014257415, ""direction_index"": 31.287786757631586, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.377852220659138, ""mlp.down_proj.max_weight_position"": 35.5717159307472, ""mlp.down_proj.min_weight"": 0.11608579037255062, ""mlp.down_proj.min_weight_distance"": 21.648546259249777}",0.09113169461488724,3,3,3,2,2.819046591919809,1484761590.5189512,44.88392424799285,2.7819211366899776,2.819046591919809,1484761590.5189514,34,32,28,22,29.141628585857468,5513473496.787428,33.244078903298565,29.402803132569765,29.141628585857468,5513473496.787428,34,32,28,22,31.96067517777728,9499668293.808855,34.270755159883095,27.94440111012777,31.96067517777728,9499668293.808855,1.0,this artifact replay,True,False,False,False,False,43.0
30,100,41,13,26,15,0,13,99.89,0.99,100.0,37.0,31.0,32.0,0.0,0.0,0.0,37.0,100.0,True,37.0,False,gams,startup,4.828805,22,4.369633,4.1220827,0.0,41,0.0443042479455471,per layer,"{""attn.o_proj.max_weight"": 1.205553186549131, ""attn.o_proj.max_weight_position"": 42.42374802702001, ""attn.o_proj.min_weight"": 0.8435246021918145, ""attn.o_proj.min_weight_distance"": 14.775927106813615, ""direction_index"": 42.265452583991916, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.6496884129223428, ""mlp.down_proj.max_weight_position"": 37.66474526610823, ""mlp.down_proj.min_weight"": 0.31628727225808084, ""mlp.down_proj.min_weight_distance"": 27.76658687183276}",0.044304247945547104,20,20,20,20,22.52496457383488,6312164962.168352,37.7560599424469,19.95153132884298,22.52496457383488,6312164962.168352,38,35,19,0,17.569757144470596,1640962512.0240445,31.277665065977693,35.17340986330313,17.569757144470596,1640962512.0240445,38,35,20,20,40.09472171830548,14197789906.533768,34.917186899126094,26.83283888484084,40.09472171830548,14197789906.533768,1.0,this artifact replay,True,False,False,False,False,41.0
31,100,74,56,66,8,0,56,87.35,0.6,100.0,67.0,20.0,13.0,0.0,0.0,0.0,67.0,100.0,True,67.0,False,gams,startup,4.3474245,62,4.7161126,4.913969,0.0,74,0.0067995376884937,per layer,"{""attn.o_proj.max_weight"": 1.0422139367745518, ""attn.o_proj.max_weight_position"": 42.92311883441165, ""attn.o_proj.min_weight"": 0.04921718906405981, ""attn.o_proj.min_weight_distance"": 14.225669015521136, ""direction_index"": 36.55668868290575, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.6083769059297524, ""mlp.down_proj.max_weight_position"": 39.83799847414714, ""mlp.down_proj.min_weight"": 0.27974831235866426, ""mlp.down_proj.min_weight_distance"": 12.979372799424482}",0.006799537688493729,18,16,12,9,11.839694183558994,3053267364.9102573,40.38051298132924,15.504521231888102,11.839694183558994,3053267364.9102573,21,18,7,0,8.785812982560428,1084905047.1787093,38.17256611069653,19.35581107719975,8.785812982560428,1084905047.1787093,21,19,17,14,20.62550716611942,7658543205.237818,39.43999752517242,17.443342122218798,20.62550716611942,7658543205.237818,1.0,this artifact replay,True,False,False,False,False,74.0
32,100,97,97,97,0,0,97,74.72,0.18,100.0,97.0,0.0,3.0,0.0,0.0,0.0,97.0,100.0,True,97.0,False,gams,startup,1.6940321,96,1.6940321,1.9220487,0.0,97,0.0026303089689463,global,"{""attn.o_proj.max_weight"": 1.3226487694360323, ""attn.o_proj.max_weight_position"": 45.917182160245495, ""attn.o_proj.min_weight"": 0.9242628826344974, ""attn.o_proj.min_weight_distance"": 12.302249497785255, ""direction_index"": 32.170342623064876, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.1845694654086356, ""mlp.down_proj.max_weight_position"": 37.52305131397136, ""mlp.down_proj.min_weight"": 0.13274378159987776, ""mlp.down_proj.min_weight_distance"": 7.629444801626338}",0.0026303089689463377,14,14,14,14,17.880552584083155,6941839938.993,40.59677697773526,13.991799986628868,10.944419723602904,2408372120.0012016,16,14,10,6,10.335339544427068,1891332509.1125505,37.5192205553572,13.027706275933651,7.319305471229745,862346884.1715155,18,17,15,14,28.215892128510227,14701670446.94082,39.46948352029147,14.91917715246589,18.26372519483265,5701552953.621793,0.6847657922986464,this artifact replay,True,False,False,False,False,97.0
